title,url,module,key1,key2,key3,key4,key5,key6,key7,key8,key9,key10,name,place
这张别国外交官的照片，深深戳中了中国人的痛处,http://news.sina.com.cn/o/2018-04-16/doc-ifzfkmth4377458.shtml,英国新闻,叙利亚,中国,日军,日本,袭击,借口,波兰,发动,中国军队,照片,贾法里/巴沙尔贾法里/古塔/杜马/征祥/马多克斯特纳乔伊/詹姆斯斯托克戴尔/波德/格莱维茨/阿尔弗雷诺约克斯/莱因哈特海德里希海因里希穆勒/牟田口/金美秦,叙利亚/美国/英国/伊拉克/中国/北部湾/东京湾/东京/越南/德国/波兰/纽伦堡/北平/西南/卢沟桥/日本/上海/玉山/闸北/东北/关东
"不只对印度 面对""世界变局""中国外交正下一盘大棋",http://news.sina.com.cn/c/2018-04-24/doc-ifzqvvsa6960773.shtml,中日关系,中国,印度,领导人,报道,外交,中印,美国,中印关系,关系,会晤,陆慷/习近平/莫迪/莫迪日/王毅/斯瓦拉杰/官宣/习莫会/国洞朗/习主席/国元首/杨洁篪/顾凯杰/瓦尔/文在/金正恩/彭博社/悉尼/特朗普/苏晓晖/张建利,中国/华中/缅甸/印度/湖北省/武汉市/北京/武汉/印度斯坦/青岛/亚洲/美国/上海/南海/日本/朝鲜半岛/韩国/朝鲜/澳大利亚
"外媒称中国对美""服软""让步2000亿美元 我外交部否认",http://mil.news.sina.com.cn/dgby/2018-05-19/doc-ihaturfs5799408.shtml,中朝关系,磋商,美国,特朗普,中国,刘鹤,美方,中方,谈判,会见,相关,特朗普/陆慷/习近平/刘鹤/刘鹤来/华盛顿,美国/中国/白宫/北京/西方
官方首次披露 “外交老手”刘建超重回中央任职,http://news.sina.com.cn/c/2018-06-26/doc-ihencxtu7128437.shtml,外交部,外交部,中央,刘建超,部长,工作,主任,王毅,外交,担任,两会,董鑫/刘建超/宋涛/王超/谢杭生/孔铉/任振鹤/王毅/张业遂/唐家璇/杨洁篪/李克强/赵可金/孔泉,浙江/香港/澳门/吉林长春/德惠/菲律宾/印度尼西亚/北京市/山西省/浙江省/中华人民共和国/中国/印度
斯威士兰正在试图与中国建交？外交部这样重申！,http://news.sina.com.cn/w/2018-08-31/doc-ihinpmnq8143548.shtml,记者提问美方,中国,早日,华春莹,外交部,发言人,国家,选择,正确,符合,作出,华春莹,斯威士兰/中国/中非
英媒关注英国新任外交大臣：超有钱，太太来自中国西安,http://mil.news.sina.com.cn/2018-07-12/doc-ihfefkqq9767373.shtml,英国新闻,英国,报道,亨特,脱欧,特雷莎,首相,议员,保守党,辞职,工作,特蕾莎/杰里米亨特/约翰逊/亨特/脱欧/卡梅伦/华威/露西亚/亨特露西亚露西亚/海伦古德曼/古德曼/特雷莎/特雷莎梅/特雷莎欧/戴维戴维斯/鲍里斯约翰逊/欧派/罗斯汤姆森/戴维斯约翰逊/唐纳德图斯/戴维斯/欧后/欧本/特朗普/萨拉桑德斯,英国/亚洲/日本/西安/中国/澳洲/唐宁街/布鲁塞尔/白宫/美国
副部级大使履新 夫人也是外交官(图,http://news.sina.com.cn/c/2019-03-21/doc-ihtxyzsk9367110.shtml,外交部,大使,中国,吴恳,德国,秘书长,外交部,外交官,工作,年间,干部,吴恳/明德/刘结/章启月/刘晓明/郑泽光/姬鹏飞/吴红波/刘光博,长安街/中国/德国/柏林/荷兰/美国/俄罗斯/英国/法国/日本/朝鲜/印度/巴西/法兰克福/希腊/联邦德国/德意志联邦共和国/奥地利/瑞士/欧洲/中华人民共和国/东德
外交部一天内二次回应美国引渡孟晚舟！,http://mil.news.sina.com.cn/2019-01-29/doc-ihqfskcp1513676.shtml,孟晚舟事件,引渡,中国,中方,孟晚,企业,提出,美方,敦促,女士,美国司法部,耿爽/孟晚/孟晚舟,加拿大/美国/中国
刘鹤还将继续访美吗？外交部回应,http://news.sina.com.cn/c/2019-05-06/doc-ihvhiqax6951323.shtml,中朝关系,团队,赴美,外交部,磋商,访美,刘鹤,商品,中国,征收,发表,刘鹤/特朗普/耿爽/吴金明,中国
中美贸易战已正式打响？外交部回应,http://mil.news.sina.com.cn/2018-06-19/doc-iheauxvz7735675.shtml,记者提问美方,贸易战,外交部,战惧,记者会,例行,贸易,近期,热点,中方,打响,耿爽,
"日本议员鼓吹""台独""入境香港被拒 曾被外交部点名",http://mil.news.sina.com.cn/2018-08-11/doc-ihhqtaww7441775.shtml,中美关系,香港,和田,港,独,日本,支持,入境,报道,田,文汇报,和田/诺轩/区诺轩/李登辉/李小龙/陈浩/罗杰斯/华春莹,香港/台湾/台北/日本/东京/千叶县/港岛/驻港/中国/英国/中国香港
我外交部假期前一天连发8次安全提醒 涉及这8国,http://mil.news.sina.com.cn/2018-04-29/doc-ifzvpatq8440164.shtml,中国领事活动,中国,旅游,公民,电话,提醒,出行,切勿,护照,防范,日本,黄金周/时应/孙彦/图里/赵衍龙,中国/美国/日本/澳大利亚/韩国/越南/柬埔寨/南非/刚果/名古屋/日本海/冲绳/冲绳县/福冈/洛杉矶/街道/亚洲/光州/釜山/济州/墨尔本/胡志明市/岘港/即将来临/暹粒/偏远地区/约翰内斯堡/开普敦/德班
中国和梵蒂冈关系将迎来重大改变？我外交部正面回应,http://news.sina.com.cn/c/2018-09-13/doc-ihiixzkm8359311.shtml,记者提问美方,关系,改善,耿爽,主持,例行,记者会,报道,外交部,台湾,官员,耿爽,台湾/中国/梵蒂冈
白宫妄加指责中国民航局 我外交部：只有一个中国,http://mil.news.sina.com.cn/2018-05-07/doc-ihacuuvu4679316.shtml,企业合作,中国,航空,外国,国家,航空公司,整改,万豪,企业,台湾,列为,耿爽/万豪/陆慷/王亚楠/桑德斯,白宫/台湾/香港/澳门地区/中国/美国/中国台湾地区/澳洲/澳门/符合中国/西藏/资兴/亚太区/北京
华姐怒怼美国官员刷屏 给外交部寄钙片的人可安心了,http://mil.news.sina.com.cn/china/2018-12-20/doc-ihmutuee0859414.shtml,英国新闻,中国,发言人,国家,外交,外交部,发展,美国,世界,情景,官员,瓦罗/华春莹/习近平/华姐/高冷/毛泽东/周恩来/陈毅/沈国放/何若,美国/中国/日内瓦/朝鲜/台湾
中俄加强合作已威胁美国家安全？中国外交部这样回应,https://mil.news.sina.com.cn/dgby/2019-01-31/doc-ihqfskcp2012540.shtml,美国媒体,美国,威胁,中国,俄罗斯,情报,报告,国家,影响,听证会,盟友,王伟/什科夫/华盛顿/科茨/哈斯佩尔/克里斯托弗/纳卡森/古斯/华纳/特朗普,美国/加拿大/德国/中国/俄罗斯/北京/莫斯科/东亚/朝鲜/伊朗/柬埔寨/泰国/缅甸/欧洲/委内瑞拉/中俄
美国军舰再穿台湾海峡 中国国防部外交部相继回应,http://mil.news.sina.com.cn/2018-11-29/doc-ihpevhcm3291586.shtml,中美关系,台湾海峡,美军,美国,台湾,航母,舰,美国军舰,发言人,航行,香港,李司/耿爽/罗根/斯托克代尔/科斯/印太/戴夫沃纳/沃纳/蒂斯威尔/斯汀本福德/华春莹/郭媛丹/任国强/马斯廷本福德/柯蒂斯威尔威尔/华盛顿/李登辉/尼米兹/里根/彭博社,台湾海峡/美国/中国/台湾/东北/西南/辽宁/北京/大陆/日本/香港/美中/南海
京东：刘强东已经回国 外交部对此事作出回应,http://news.sina.com.cn/sf/news/fzrd/2018-09-04/doc-ihiixzkm4221925.shtml,中朝关系,台湾海峡,美军,美国,台湾,航母,舰,美国军舰,发言人,航行,香港,,
西班牙外交大臣：“一带一路”彰显中国世界大国身份,http://mil.news.sina.com.cn/2019-04-25/doc-ihvhiewr8172599.shtml,经济发展,中国,倡议,文章,国家,合作,北京,国际,非洲,经济,世界,何塞普博雷利特列斯/博雷利/马德里/李昌镛/昌镛/安娜福米乔娃/米乔娃/福米乔/陈凤英/亚西尔马苏德/于本周/普京/伊姆兰/于利/毛雷尔/安东尼奥特雷斯/特雷斯/斯特凡迪雅里克/马塞洛雷贝洛德索萨/德索萨/皮涅拉/海间/巴里/巴尔/蒂米什瓦拉/哈利勒萨瓦迪/查尔斯奥努纳伊/朱文/代复兴,香港/西班牙/北京/中国/美国/亚洲/非洲/欧洲地区/义乌/亚非/欧洲/中东/拉丁美洲/俄罗斯/意大利/西方/巴基斯坦/奥地利/瑞士/葡萄牙/上海/澳门/智利/韩国/布鲁塞尔/杜布罗夫尼克/中东欧/希腊/波罗的海/地中海/爱沙尼亚/中欧/雅典/斯科普里/贝尔格莱德/布达佩斯/汉堡/黑山/罗马尼亚/阿拉伯/埃及/黎巴嫩/阿曼/卡塔尔/北非地区/尼日利亚/中非
印度外交政策正远离不结盟传统 或将与中国战略对撞,http://mil.news.sina.com.cn/china/2018-01-16/doc-ifyqqieu6810218.shtml,中印关系,印度,外交,国,中印,中印关系,国家,地区,印度洋,和平,合作,莫迪/特朗普/欧日/瓦森纳/西里塞纳/鲁克米/公域,印度/美国/日本/以色列/耶路撒冷/伊斯兰/南亚/印度洋/中东/西方/尼泊尔/斯里兰卡/中国/不丹/亚非/喜马拉雅山/亚洲
外交部回应华为起诉美国政府：完全正当 可以理解,http://news.sina.com.cn/o/2019-03-07/doc-ihsxncvh0605895.shtml,孟晚舟事件,美国,华为,美国政府,诉讼,理解,举动,起诉,中国政府,正当,企业,陆慷/郭平华,美国/中国
网友被外交部发言人华春莹大笑圈粉:可爱又迷人,http://news.sina.com.cn/c/nd/2017-12-22/doc-ifypxmsq9477246.shtml,脱欧事件,日本,华春莹,香香,回答,大熊猫,发言人,发音,英语,可爱,中,华春莹/熊猫宝宝/杉山/霍宇昂,东京/上野/日本/中国/英国
冲突前线寸土不让的中国外交官离任 对方不舍惜别,http://news.sina.com.cn/c/2019-04-06/doc-ihvhiqax0302827.shtml,中日关系,中国,日本,永华,大使,中,中日关系,钓鱼岛,日方,报道,媒,方竟/放船/岸田文雄/程永华/横井/安倍晋三/安倍,长安街/中国/钓鱼岛/日本/华中/北京/东京/美国
中方利用“债务外交”扩大全球影响力?外交部回应,http://news.sina.com.cn/c/2018-10-17/doc-ihmhafis2291558.shtml,经济发展,债务,国家,中国,发展中国家,发展,美方,合作,政治,中方,非洲,陆慷/蒙内/吴金明,美国/越南/中国/肯尼亚/巴基斯坦/斯里兰卡/菲律宾/中非/北京/非洲
美方发出最新疯狂威胁 外交部两句话回应超给力,http://news.sina.com.cn/c/2018-07-24/doc-ihftenhz3270493.shtml,中美贸易,美方,中国,中方,威胁,理性,冷静,疯狂,奉劝,利益,人民,耿爽,美国/中国
这个部今年新晋两名副部长 都由外交部输送,http://news.sina.com.cn/c/2018-04-20/doc-ifznefkf8663087.shtml,外交部,外交部,中联部,部长,工作,洪山,助理,外交,中国共产党,中国,担任,赵萌/宋涛/周恩来/陈毅/习仲勋/郭业洲/徐绿平/李军/沈蓓莉/任上/李进军/张志军/刘结/张光平/贝尔/义凌,朝阳门/北京/江苏/靖江/西欧/德国/中国/朝鲜/保加利亚/揭阳
全面总结新中国70年外交 王毅用了这24个字,http://news.sina.com.cn/c/2019-03-08/doc-ihrfqzkc2216984.shtml,中印关系,中国,外交,发展,国际,国家,独立自主,社会,世界,命运,维护,王毅/张建利,中华人民共和国/中国/北京市
外交部证实两加拿大人被正式逮捕,http://mil.news.sina.com.cn/2019-05-16/doc-ihvhiqax9161296.shtml,孟晚舟事件,中国,加拿大,国家,批准,陆慷,谴责,正告,加拿大人,康明凯迈克尔,逮捕,陆慷/康明凯迈克尔/康明凯因/迈克尔,加拿大/中国
外交部长和国防部长为何会在这个特殊时刻访俄?,http://mil.news.sina.com.cn/china/2018-04-05/doc-ifysuuya7332171.shtml,俄罗斯新闻,俄罗斯,访问,王毅,克里帕尔,外交,国务委员,发展,事件,中国,普京,克里帕尔/习近平/王毅日/王毅/耿爽/普京/拉夫罗夫/李爱明/魏凤/凤履新/任国强/克麦罗沃/王毅访/陆慷/罗沃/华春莹/尔多/诺维乔克/盛世良,俄罗斯/西方/中国/莫斯科/白俄罗斯/泰山/美国/中俄/中亚/土耳其/英国
国防部外交部异口同声：美国 你无权说三道四,http://mil.news.sina.com.cn/2018-05-24/doc-ihaysviy1083339.shtml,中美关系,中国,美方,美国,南海,中方,军事,邀请,军演,国家,华盛顿,任国强/陆慷/王毅/华盛顿,美国/南海/中国/南海诸岛/太平洋/南中国海/阿根廷/南沙/西太平洋/越南/菲律宾
中国研究外交领域引入人工智能 俄媒：最后还是人类拍板,http://mil.news.sina.com.cn/2018-08-01/doc-ihhacrcf1581874.shtml,美国报道,人工智能,技术,人类,智能化,机器人,中国,战争,研究,医生,报道,封帅/亚历山大罗曼诺夫/罗曼诺夫/黎然/桑德尔皮查/马斯克/坦克阿帕奇/苏霍伊/石留风/弗林德斯/芮晓武,中国/俄罗斯/北京/上海/道外/美国/斯德哥尔摩/叙利亚/澳大利亚/瑞士/日本/东京
美指责中国在拉美“掠夺性经济活动” 外交部回应,http://news.sina.com.cn/c/2018-10-30/doc-ifxeuwws9560373.shtml,记者提问美方,评论,中国,提醒,美方,总理,布朗,报道,发展中国家,陆慷,搬弄是非,蓬佩/陆慷/布朗/金明,中国/巴拿马/墨西哥/安提瓜和巴布达/加勒比地区/安巴/美国/加勒比
外交部推手机客户端，中国公民在全球任何时间可打12308,http://mil.news.sina.com.cn/2018-09-26/doc-ifxeuwwr8457580.shtml,中朝关系,评论,中国,提醒,美方,总理,布朗,报道,发展中国家,陆慷,搬弄是非,,
杨洁篪撰文:以习近平外交思想为指导推进对外工作,http://news.sina.com.cn/c/xl/2018-08-01/doc-ihhehtqf1354745.shtml,习近平发展外交,工作,中国,外交,对外,发展,习近平,世界,特色,时代,推动,杨洁篪/习近平/张玉,中国/康庄/大道/亚洲/青岛/阿联酋/塞内加尔/卢旺达/南非/毛里求斯/中非/北京/上海
孟晚舟未被释放中方对加方警告是否有效?中方回应,http://news.sina.com.cn/c/2019-01-16/doc-ihqhqcis6782071.shtml,孟晚舟事件,中国,合作,加,加拿大,毒品,海上,国家,政府,国,公民,华春莹/伦伯格/孔铉佑/黎怀忠/吴伟仁/孟晚/孟晚舟/康明凯,加拿大/辽宁省/大连市/中国/南街/中越/越南/南海/北部湾/美国/德国/维也纳
台湾省“外交部”即将消失，最后18个朋友断交在即，海地开条件,http://news.sina.com.cn/o/2018-05-29/doc-ihcffhsu6546212.shtml,中湾关系,台湾,外交,海地,大陆,总统,英文,断交,中国,访台,邦交国,吴钊燮/张志军/台方/马文君/学英文/益增/王毅/莫伊/阿雷瓦洛/所罗门/拉罗/陈建仲/洪亿/邱垂/邱垂正/奇摩,海地/台湾/大陆/布基纳法索/中国/拉美地区/非洲/斯威士兰/欧洲/梵蒂冈/中非/北京/彰化/危地马拉/中美洲/太平洋/美国/迈阿密/洪都拉斯
美方称应抵制社会主义 外交部回应,http://mil.news.sina.com.cn/2018-09-27/doc-ihkmwytp3810818.shtml,记者提问美方,国家,社会主义,带来,外交部,冷战,昨天,联,从前,回到,时光倒流,耿爽,
印政客怒批莫迪外交:印度伙伴国都成了中国的朋友,http://mil.news.sina.com.cn/2018-03-26/doc-ifysrezf4204800.shtml,美国媒体,印度,莫迪,甘地,政府,局势,克什米尔,中国,主席,国大党,权力,胡尔甘地/莫迪/甘地/索尔/甘地胡尔甘地/胡尔/尼赫鲁甘地/张霓,印度/克什米尔/中国/卡纳塔克邦/尼泊尔/缅甸/斯里兰卡/马尔代夫/查谟
中央开了一次很不寻常会议 所有驻外一把手均回国,http://news.sina.com.cn/c/2018-06-24/doc-iheirxye8728648.shtml,习近平发展外交,中国,外交,会议,驻外,领导人,关系,美国,我国,正确,报道,印正/莫迪/特朗普特朗普/特朗普/杨洁篪/张岩,中国/南海/菲律宾/美国/日本
中美“贸易战”回应奉陪到底的外交部蓝厅长啥样,http://news.sina.com.cn/o/2018-03-24/doc-ifysqcvh2154586.shtml,记者提问美方,外交部,中国,蓝,厅,发言人,新闻,蓝色,回应,美国,座位,特朗普/华春莹/南楼/钱其琛/李肇星/吴建民/王楷马,中国/美国/白宫/北京/朝阳门
在华被捕的加拿大前外交官康明凯何许人也 干了啥,http://news.sina.com.cn/c/2018-12-13/doc-ihqackaa8617365.shtml,中国领事活动,康明凯,中国,组织,工作,国家,国际,担任,项目,加拿大,全球,康明凯/康明凯因/刀妹先/英上/索邦/刀妹/荣鼎/特鲁多/华盛顿/池田/议间谍/罗伯特马利/彭定康/加雷思埃文斯/麦肯锡/陈水扁,加拿大/中国/北京市/中华人民共和国/法国巴黎/匈牙利/布达佩斯/美国纽约/北京/香港/中高/西方/东亚/朝鲜/南海/日本/东京/银座/非洲/亚洲/车臣/布鲁塞尔/澳大利亚/瑞士/东北/欧洲/台湾/美国
这个国家两任总统入狱 都是因为台湾,http://news.sina.com.cn/w/2018-08-21/doc-ihhzsnea4395181.shtml,中湾关系,萨尔瓦多,台湾,吴钊燮,中国,国家,英文,出访,断交,总统,记者会,董鑫/萨尔瓦多/吴钊燮/李登辉/陈水扁/马英九/萨台/刘德立/益助/弗朗西斯科弗洛雷斯/安东尼奥萨卡弗朗西斯科弗洛雷斯/萨卡/陆慷/王毅/卡斯塔内达/桑切斯萨尔瓦多/玛雅/金明,台湾/中美洲/圣多美和普林西比/巴拿马/多米尼加/布基纳法索/南美洲/拉丁美洲/美洲/中国/巴拉圭/美国/大陆/北京/中华人民共和国/圣萨尔瓦多/太平洋
女外交官傅莹赴任清华园 当年报考时“错过”清华,http://news.sina.com.cn/c/2018-11-01/doc-ihnfikve3266279.shtml,中印关系,傅莹,中国,国家,清华,清华大学,世界,外交,新书,国际,国际关系,傅莹/刘柳/陈旭/邓小平/杨尚昆/江泽民/张义凌,清华园/长安街/北京/菲律宾/澳大利亚/英国/中国/慕尼黑/中南海/美国/南海
刚刚召开的中央外事工作会议最重要成果是什么？外交部回应,http://news.sina.com.cn/o/2018-06-25/doc-ihencxtt9418256.shtml,习近平发展外交,外交,推动,中国,习近平,大国,工作,发展,会议,特色,思想,习近平/王毅,北京/中国
中国被分为“发达国家” 韩年轻外交官不愿驻华？,http://news.sina.com.cn/w/2018-04-13/doc-ifyuwqfa0148858.shtml,外交部,韩国,中国,外交部,常驻,申请,工作,报道,发达国家,北京,外交官,华后,中国/韩国/北京/朝鲜/美国/非洲/东北亚/日本
蓬佩奥访华还将与中方哪些官员会面？外交部回应,http://news.sina.com.cn/c/2018-10-08/doc-ifxeuwws2165757.shtml,中日关系,消息,中方,王毅,外长,蓬佩,会谈,奥国务卿,美方,国务委员,陆慷,蓬佩/陆慷/王毅/习近平/奥国务卿/张玉,美国/中国/东亚/朝鲜半岛
把握“三原则”开创中国特色大国外交新局面,http://news.sina.com.cn/gov/2018-06-26/doc-ihencxtu3474695.shtml,习近平发展外交,合作,国际,国际关系,世界,发展,中国,习近平,总书记,社会,公平正义,习近平/王树淼,中国/大道
瑙鲁总统要求中国官员道歉 外交部：该道歉的是瑙方,http://news.sina.com.cn/o/2018-09-06/doc-ihiixzkm5616844.shtml,中湾关系,瑙鲁,中方,论坛,瑙,华春莹,会议,恰恰,道歉,太平洋,岛国,华春莹,瑙鲁/太平洋/中国
俄媒关注英国外交大臣访华：或讨论中企参建英高铁项目,http://mil.news.sina.com.cn/2018-07-30/doc-ihhacrcc6891616.shtml,英国新闻,英国,中国,报道,亨特,合作,脱欧,大臣,政策,外交大臣,农场,戈多瓦纽克/杰里米亨特伦敦/刘典/杰里米亨特/欧后/伦敦/特蕾莎/约翰逊/亨特/脱欧/卡梅伦/华威/露西亚/亨特露西亚露西亚/海伦古德曼/古德曼/台媒/特雷莎/鲁珀特默多克/大将约翰逊/露西/鲍里斯约翰逊/普京/肖欣/马克菲尔德/英中/马克菲尔德日/菲尔德/约翰英纳斯/泰德/英媒/赫里福德莱德伯里格罗夫/格罗夫/安格斯戴维森/戴维森/乔治尤斯蒂斯/布兰登刘易斯/克特康斯坦丁,中国/英国/俄罗斯/欧洲/美国/北京/伯明翰/曼彻斯特/利兹/西安/亚洲/日本/澳洲/大陆/台湾/重庆/成都/南京/上海/不列颠/农场/云南省/资中/地球/东欧
"我外交部：美副总统污蔑中国言论是""国家诽谤行为""",http://mil.news.sina.com.cn/2019-01-17/doc-ihqhqcis7049452.shtml,记者提问美方,中国,美国,中美关系,美方,规则,发展,国务委员,王毅,华春莹,国际,彭斯/华春莹/彭博社/摩根士丹利/史蒂芬罗奇/王毅,美国/中国/法国/南海/亚洲
“脱欧”分歧“乱发”约翰逊辞职 中国洋女婿接任英外交大臣,http://mil.news.sina.com.cn/2018-07-13/doc-ihfhfwmu4624293.shtml,英国新闻,英国,脱,脱欧,欧盟,辞职,方案,英国政府,大臣,硬,内阁,脱欧/商签/多米尼克拉布/欧派/鲍里斯约翰逊/戴维戴维斯/鲍里斯约翰逊因/特雷莎梅/戴维斯/约翰逊/特雷莎/戴维斯约翰逊/特蕾莎/杰里米亨特/亨特,英国/欧洲共同/欧洲/中国/西安/亚洲/日本
美国出台3.3亿美元对台军售计划，中国外交部措辞严厉回应,http://mil.news.sina.com.cn/2018-09-25/doc-ihkmwytp0541306.shtml,中朝关系,英国,脱,脱欧,欧盟,辞职,方案,英国政府,大臣,硬,内阁,,
"日航空公司改标""中国台湾"" 外交部：奉劝台当局别再试图螳臂挡车",http://mil.news.sina.com.cn/2018-06-19/doc-iheauxvz7753477.shtml,记者提问美方,台湾,中国,回应,经营,企业,国际,外国,尊重,例行,记者会,耿爽,台湾/大陆/中国香港/澳门/中国
这个规格极高会议再次召开 新华社用超3000字报道,http://news.sina.com.cn/c/2018-06-24/doc-iheirxye8619183.shtml,习近平发展外交,外交,习近平,工作,发展,会议,王岐山,中国,我国,中央,外事,孟亚旭/习近平/李克强/王沪宁/赵乐际/韩正/王岐山/习式/胡锦涛/吴邦国/温家宝/贾庆林/曾庆红/黄菊吴/李长春/罗干/张德江/俞正声/刘云山/张高丽/杨洁篪/卡耶塔诺/李显龙/阮文平/瓦利/斯瓦拉杰/张岩,北京/中国/中南海/中华人民共和国/菲律宾/新加坡/尼泊尔/印度/俄罗斯/圣彼得堡/白俄罗斯
中国女婿成英外交大臣 中国丈母娘眼光绝对世界级,http://mil.news.sina.com.cn/2018-07-11/doc-ihfefkqp8962356.shtml?from=wap,英国新闻,亨特,中国,英国,女婿,父母,梅姨,保守党,英国首相,庆祝,丈母娘,特蕾莎/鲍里斯约翰逊/梅姨/杰里米亨特/亨特/马格达/金毛/鲍里斯亨特/希尔/任上/卡梅伦/脱欧/力力,中国/英国/符合中国/西安/萨里郡/美人归/美国/亚洲
驻美大使“武统说”是否代表政府立场?外交部回应,http://news.sina.com.cn/o/2017-12-11/doc-ifypnyqi3732107.shtml,中朝关系,中方,外长,中国,王毅,发展,合作,国家,半岛,和平,稳定,陆慷/王毅/阿尔法日/阿尔法/卢奇/朝美/巴两国/刘光博,意大利/中国/朝鲜半岛/朝鲜/美国/刚果/非洲地区/伊拉克/重大胜利/巴基斯坦/美日韩/中俄/澳大利亚/台湾/新西兰/西方/中华人民共和国
外交部新年招待会王毅致辞：奋力谱写中国特色大国外交新篇章,http://mil.news.sina.com.cn/2018-01-30/doc-ifyqyqni5617749.shtml,中朝关系,中方,外长,中国,王毅,发展,合作,国家,半岛,和平,稳定,,
外交部发言人回应： 害人害己，不得人心,http://news.sina.com.cn/w/2018-07-12/doc-ihfefkqq5985386.shtml,中朝关系,中方,外长,中国,王毅,发展,合作,国家,半岛,和平,稳定,,
外交部喊话美国：端正态度，别搞讹诈，没用,http://mil.news.sina.com.cn/2018-08-02/doc-ihhehtqf6642506.shtml,记者提问美方,中国,奉劝,美方,中方,美国,措施,报道,总统,特朗普,回归,李司/莱特希泽/特朗普/耿爽,美国/中国
前外交部非洲司司长：台湾指责中方“金钱外交”是以小人之心度君子之腹,http://news.sina.com.cn/c/2018-09-01/doc-ihinpmnr2237450.shtml,中非合作,非洲,中国,建交,中方,国家,中非,论坛,外交部,希望,金钱,黄钟方/李玉坤/艾峥,中非/北京/非洲/中国/台湾
外交官忆开放往事（8）：中国外交“从边缘走到中央”：孙玉玺大使讲述40年外交生涯故事,http://news.sina.com.cn/o/2018-11-29/doc-ihmutuec4688927.shtml,经济发展,中国,国家,发展,印度,改革开放,阿富汗,世界,外交,孙玉玺,友好,宋宇/黎淑/孙玉玺/拉莫多斯/拉尼/齐亚哈克/哈克/邓小平/孟子/毛泽东/玄奘/帕尔旺/阿明尼/坦克/国特命全权大使/余次,中国/印度/阿富汗/喀布尔/巴基斯坦/柬埔寨/科索沃/苏联/巴黎/欧洲/台湾/新疆/西藏/非洲/西方/杭州/东盟/中东欧/亚洲/长江黄河/恒河/大德/阿曼/英国/美国/意大利/波兰
王毅：开辟新时代中国特色大国外交新境界,http://news.sina.com.cn/gov/2018-01-02/doc-ifyqefvx0911345.shtml,习近平发展外交,中国,发展,合作,习近平,世界,国际,主席,外交,推动,国家,习近平/特朗普/欧方/萨德/阿巴/兴其积/王树淼,中国/北京/大陆/大道/日内瓦/汉堡/岘港/美国/欧洲/中欧/越南/老挝/柬埔寨/巴基斯坦/朝鲜半岛/蒙古/上海/澜沧江/湄公河/南海/阿富汗/缅甸/孟加拉国/厦门/亚洲/东盟/中非/叙利亚
台湾省“外事办主任”很倔强：我们是非卖品,http://mil.news.sina.com.cn/2018-10-23/doc-ihmuuiyw1343070.shtml,中湾关系,台湾,美国,吴钊燮,大陆,同意,商品,外交部,自主,悍马车,外交,吴钊燮/柯文/彭博社/台媒/特朗普/强言,台湾/美国/台北/中国/大陆/布基纳法索/中南美洲
中国外交部针对此事数次发声 台湾当局又干了什么？,http://news.sina.com.cn/c/2018-10-31/doc-ifxeuwws9924664.shtml,中美关系,参加,停止,形式,往来,官方,会议,外交部,敦促,发言人,美方,陆慷,马里兰州/赫尔/美国/台湾/中国
外交部：李克强总理将于4月8日至12日赴欧洲访问,http://news.sina.com.cn/o/2019-04-02/doc-ihtxyzsm2590381.shtml,中朝关系,参加,停止,形式,往来,官方,会议,外交部,敦促,发言人,美方,,
民国第一外交官对列强说不 家族堪称外交顶级战队,http://news.sina.com.cn/c/2018-12-05/doc-ihprknvt1748272.shtml,中印关系,顾维钧,中国,外交,联合国,家族,美国,日本,顾菊珍,严幼韵,韵,陈道明/顾维钧/严幼韵/顾菊珍/英英严/杨雪兰/杨蕾/朱牧云/袁世凯/华盛顿/耶稣/孔子/威尔逊/乔治/宋子文/杨光/钱家骐/钱家/顾裕昌/顾应昌/义凌,山东省/日本/中国/凡尔赛/嘉定/江苏省/县/美国/山东/西方/耶路撒冷/英国/东北/民国时期/阿富汗/缅甸/埃塞俄比亚/泰国/苏联/南斯拉夫/非洲
我外交部：中巴是全天候战略合作伙伴 关系稳如泰山,http://mil.news.sina.com.cn/2018-09-10/doc-ihiixyeu5797490.shtml,经济发展,中巴,巴基斯坦,王毅,合作,中方,经济,走廊,民众,建设,国务委员,耿爽/王毅/巴有/阿尔维/伊姆兰/凯瑟/库雷希/多巴,巴基斯坦/美国/中国
外交部：美国想把中国的核力量谈到美国的水平？,http://mil.news.sina.com.cn/2019-05-16/doc-ihvhiqax9206658.shtml,中国维护世界和平,中国,国家,国际,美方,美国,军控,和平,中方,承诺,核裁军,陆慷/汤普森,中国/美国/俄罗斯/北京
这张叙利亚外交官照片 深深戳中中国人痛处(图,http://news.sina.com.cn/w/2018-04-15/doc-ifyuwqfa1455888.shtml,英国新闻,叙利亚,照片,中国,化学武器,代表,美国,联合国,网友,主页,发动,巴沙尔贾法里/古塔/杜马/贾法里/征祥,中国/叙利亚/美国/英国/伊拉克
