title,url,module,key1,key2,key3,key4,key5,key6,key7,key8,key9,key10,name,place
人民日报：美国制造经贸摩擦无理无据,http://www.chinanews.com/gj/2019/06-20/8869736.shtml,中美贸易影响,中国,美国,世贸组织,贸易,经济,世界,发展,创新,全球,平衡,马丁沃尔夫/约翰威廉姆斯/拉米/彭博/迈克尔布隆伯格/李显龙/谢伏瞻,美国/中国/英国/亚洲/日本/英国牛津/纽约/韩国/德国/大陆/美国纽约/新加坡
美国挑起的经贸摩擦破坏世界经济体系,http://www.chinanews.com/gn/2019/06-21/8870994.shtml,中美贸易影响,美国,经济,全球,中国,市场,宏观经济研究院,发展,破坏,规则,世界,韩鑫/毕吉耀/摩根/臧跃茹/叶辅靖/高国力/容得/黄汉权,中国/美国/大通/陈东/大陆
科创板开闸：以信息披露为核心 把选择权真正交给市场,http://www.chinanews.com/stock/2019/06-21/8871030.shtml,中美贸易影响,科创,板,企业,市场,发行,注册,中国,行业,制,占,赵一苇/华兴源/睿创/徐高/方向来/郭田勇/杭可/南微/微芯/黄红元/易会满/刘鹤,中国/陆家嘴/天一路
CSA全球云安全峰会落户中国和北京网络安全大会同场举办,http://www.chinanews.com/business/2019/06-21/8871119.shtml,中美贸易影响,云,全球,网络安全,CSA,技术,联盟,合作,大会,李雨航,峰会,李雨航/安信/云计划/金佰利,中国/北京/美国/达沃斯/旧金山/硅谷/湾区
新华国际时评：美方听证会不应是“一场马戏”,http://www.chinanews.com/gj/2019/06-21/8871247.shtml,中美贸易影响,美国,关税,中国,听证会,加征,贸易,贸易战,企业,政府,代表,华盛顿/陈词/莱特希泽/拜登,纽约/美国/中国/偏远地区
党建锐评：弘扬党内主题教育活动的优良传统,http://www.chinanews.com/gn/2019/06-21/8871286.shtml,中美贸易影响,党,党内,教育,思想,中国,人民,政治,主题,使命,全党,习近平/方得/金涛/党近/关键党/毛泽东/初外/初整风,中国/延安/美国
全球化势不可挡 贸易战没有赢家,http://www.chinanews.com/cj/2019/06-21/8871474.shtml,中美贸易影响,美国,中国,经济,我国,宏观经济研究院,发展,全球化,制造业,贸易,科技,徐惠喜/莉娜/黄奇帆/毕吉耀/韩永文/高国力/黄汉权,中国/北京/美国/陈东
欧美货币竞争性贬值阴云浮现,http://www.chinanews.com/cj/2019/06-21/8871503.shtml,中美贸易影响,美联储,美国,经济,特朗普,会议,德拉吉,贬值,欧洲央行,降息,利率,华盛顿/晋勇/郑悦/特朗普/鲍威尔/德拉吉/努钦/关晋勇,美国/欧洲
外交部就伊朗局势、核供应国集团年会等答问,http://www.chinanews.com/gn/2019/06-21/8871730.shtml,中美贸易影响,中方,报道,美国,问,中,答,核,中国,集团,国家,陆慷/特朗普/特鲁多/习近平/哈雷戴维森/金正恩/国友好/朝两国/努尔苏丹/方国家/曾计划/潘多拉盒子/王毅/穆阿利姆/莱特希泽/国元首/傅聪,美国/加拿大/中国/大陆/欧洲/浙江/平壤/俄罗斯/阿斯塔纳/印度/哈萨克斯坦/伊朗/维也纳/叙利亚/大阪/新德里
一个英国导演眼中的中美贸易战：你们彼此不是敌人,http://www.chinanews.com/gj/2019/06-22/8871931.shtml,中美贸易影响,中国,美国,中美关系,善良,天使,纪录片,柯文思,导演,拍摄,国,柯文思/基辛格/周恩来/崔天凯/马丁沃尔夫/相通/刘欣/翠西里根/林肯/韩洁,英国/中国/西方/美国/洛杉矶/太平洋/上海
专家：全球化不可阻挡 美国一意孤行注定“多输”,http://www.chinanews.com/cj/2019/06-22/8872086.shtml,中美贸易影响,全球,全球化,经济,美国,资源,国际,消费者,技术,包括,生产,罗伯托阿泽维多,美国/中国/欧洲/日本/印度
孙学工：全球化是不可阻挡的历史潮流,http://www.chinanews.com/cj/2019/06-22/8872123.shtml,中美贸易影响,全球,全球化,经济,美国,资源,国际,消费者,技术,包括,生产,罗伯托阿泽维多,中国/美国/欧洲/日本/印度
美智库报告：中国用降税为他国“铺开红地毯”,http://www.chinanews.com/gn/2019/06-23/8872477.shtml,中美贸易影响,美国,中国,关税,国家,彼得森国际经济研究所,称,消费者,企业,商品,报告,华盛顿/唐纳德特朗普/查德鲍恩/特朗普,美国/中国/北京/加拿大/日本/欧洲
九论美国“必将失败”,http://www.chinanews.com/gn/2019/05-31/8852284.shtml,中美贸易影响,美国,政客,世界,中国,国家,规则,国际,美方,经济,合作,图斯克/乔治帕克/时至/佩奥/杰弗里萨克斯/华盛顿/萨米卡姆哈维/单赢/图克,美国/中国/美韩/西方/之国/中俄/北极/埃及/欧洲
感谢美国政客向世界证明了“美式威胁论”,http://www.chinanews.com/gn/2019/05-31/8852301.shtml,中美贸易影响,威胁,美国,中国,国家,世界,美国政府,国际,企业,到底,政客,苏必德,中国/美国/耶鲁
专访林毅夫：贸易争端加剧背景下 对中国实现6%经济增速有信心,http://www.chinanews.com/gn/2019/05-30/8851959.shtml,中美贸易影响,中国,美国,林毅夫,经济,发展,贸易摩擦,增长,产业,世界,升级,杨程晨/安英昭/林毅夫,北京/美国/中国/日本/欧洲
中美经贸摩擦全球关注 中方决不接受有损主权的协议,http://www.chinanews.com/gn/2019/05-30/8851988.shtml,中美贸易影响,美方,高峰,中方,中国,美国,升级,企业,措施,稀土,做法,骆云飞/特朗普/张炜/殷立勤/于情,美国/中国/纽约
独家视频丨刘欣：中美贸易谈判 中方早已明确立场,http://www.chinanews.com/gn/2019/05-30/8852114.shtml,中美贸易影响,贸易谈判,内部消息,究竟,刘欣,到达,看法,中国政府,Trish,立场,做法,刘欣,
外交部谈中美主播“跨洋辩论”：乐见各界人士诚实理性思考和对话,http://www.chinanews.com/gn/2019/05-30/8852061.shtml,中美贸易影响,中美,对话,主播,贸易,中国,主持人,陆慷,鼓励,北京,乐见,黄钰钦/宋蕙/陆慷/刘欣/翠西里根,北京/中国/美国
中国国防部：期待中美两军关系成为两国关系稳定器,http://www.chinanews.com/mil/2019/05-30/8852151.shtml,中美贸易影响,关系,中美,军,军事,美方,中国,中国国防部,国防部,中方,两国关系,高凯/吴谦/华盛顿,北京/吉河/中国/南海/青岛
外国政党人士：美国破坏国际秩序 霸凌行径应立即停止,http://www.chinanews.com/gn/2019/05-30/8852189.shtml,中美贸易影响,美国,中国,经济,谢苗诺夫,合作,秩序,全球,国际,美方,世界,王卓伦/吴宇罗/谢苗诺夫/罗德里格斯/久里奇/久里奇久里奇/尤表,北京/美国/中国/俄罗斯/古巴/塞尔维亚
中美主播跨洋辩论，“先讲大道理”就知分寸,http://www.chinanews.com/gn/2019/05-31/8852223.shtml,中美贸易影响,辩论,辩,观众,间,平台,只能,先,知识产权,媒体,电视,翠西里根/刘欣,美东/太平洋/中国
16分钟越洋对话 中美主播说了什么,http://www.chinanews.com/gn/2019/05-31/8852248.shtml,中美贸易影响,中国,美国,刘欣,翠西,话题,对话,辩论,知识产权,昨天,国家,刘欣/翠西/翠西里根/高刘欣/董鑫/李岩/陆慷/吴谦/翠西来/赵新培/余美英,中国/美东/北京/美国/上海
辛识平：“主播约辩”的赢家是理性的力量,http://www.chinanews.com/gn/2019/05-31/8852565.shtml,中美贸易影响,中国,美国,女主播,理性,辩,对话,约,开放,关系,主播,辛识平/刘欣/福克斯/里根/费正清,北京/中国/美国/太平洋
贸易战威胁全球和平与繁荣 欧盟不应追随美国,http://www.chinanews.com/gn/2019/05-31/8852585.shtml,中美贸易影响,美国,中国,欧盟,欧洲,华为,贸易战,体系,企业,全球,称,马丁沃尔夫/特朗普/佐利克/沃尔夫/布鲁格/尤里达杜什/苏威/尼古拉斯范泽布洛克/布洛克/弗兰德斯/斯特凡布/赫特/鞠辉,美国/欧洲/中国/美国纽约/西方/英国/布鲁塞尔/比利时/罗马
中美主播辩论：真理越辩越明 事实胜于雄辩,http://www.chinanews.com/gn/2019/05-31/8852689.shtml,中美贸易影响,美国,媒体,辩论,中国,中美,翠西里根,对话,刘欣,美方,情绪化,刘欣/福克斯/翠西里根/陈见,中国/美国/北京
光明日报：学术打压于人类进步无益,http://www.chinanews.com/gn/2019/05-31/8852690.shtml,中美贸易影响,学术,IEEE,国际,组织,中国,人类,语言,价值,世界,科学,培根/韦伯/博克/危为机/饶高琦/赵明昊,美国/中国/深度广度/英国/西欧/德国/西方
中国央行原行长：人民币汇率稳定有足够基础,http://www.chinanews.com/cj/2019/05-31/8852712.shtml,中美贸易影响,人民币,汇率,市场,中美,贸易摩擦,戴相龙,中国,波动,基础,篮子,戴相龙/相龙,北京/中国/美国
青年民营企业家吁积极参与开拓“一带一路” 市场,http://www.chinanews.com/gn/2019/05-31/8852726.shtml,中美贸易影响,企业家,中国,青年,国家,发展,民营企业,市场,走,开拓,一带,张晓曦/华讯/吴光胜/梁博强/汪瑶,石家庄/中国/河北/云南省/黑龙江省/长江
东盟多国冀与中国联手推动双方产业合作新发展,http://www.chinanews.com/cj/2019/05-31/8852818.shtml,中美贸易影响,中国,合作,东盟,贸易,投资,企业,老挝,产业,领域,泰国,尹力/许宁宁/林翁/吴月婷/格伦佩尼亚兰达/陶越英,北京/东盟/中国/缅甸/泰国/菲律宾/老挝/美国/亚洲/湾区/来源国/越南
商务部：美方的贸易霸凌做法最终损害的是美国自身,http://www.chinanews.com/gn/2019/05-30/8851751.shtml,中美贸易影响,美国,加征,关税,美方,高峰,中方,贸易,企业,磋商,消费者,特朗普/刘颖戈/晓威/徐宁宁,美国/中国/纽约
商务部：中美贸易谈判能否取得进展很大程度取决于美方,http://www.chinanews.com/cj/2019/05-30/8851752.shtml,中美贸易影响,磋商,美方,中美,中方,原则,诚意,商务部,态度,新闻,合作,步于佳/王雨萧,
专家学者：美国唯我独尊必将失败,http://www.chinanews.com/gn/2019/05-29/8850469.shtml,中美贸易影响,美国,中国,唯我独尊,教授,国家,贸易,过程,专家,利益,磋商,张燕生/熊李力/王勇/王义桅,美国/中国/日本/欧洲/墨西哥/加拿大
CGTN声明：因版权原因无法对中美女主播关于中美贸易对话进行直播,http://www.chinanews.com/gn/2019/05-29/8850728.shtml,中美贸易影响,FOX,直播,CGTN,商业,频道,节目,网友,版权,信息,授权,刘欣/翠西里根/刘欣仅,
房爱卿：美方政客说法讲不通、行不通！,http://www.chinanews.com/gn/2019/05-29/8850752.shtml,中美贸易影响,美国,中国,美方,关税,房爱卿,政客,磋商,加征,商品,贸易,房爱卿/刘红霞,北京/美国/中国
CGTN：原计划直播中美女主播对话，因版权改为实时报道,http://www.chinanews.com/gn/2019/05-29/8850977.shtml,中美贸易影响,CGTN,频道,商业,直播,FOX,毕业,版权,此前,刘欣,工作,刘欣/翠西里根/刘欣仅/福克斯/曾彭博/南博,中国/瑞士/日内瓦/美国
美国加征关税伤了谁？成本几乎全由美国进口商承担,http://www.chinanews.com/gn/2019/05-30/8851124.shtml,中美贸易影响,美国,中国,关税,特朗普,产品,加征,进口,贸易,大豆,国家,李静/特朗普/盛佳鹏/福布斯/努钦/卡特彼勒/迪尔/尼古拉斯/拉迪/玛丽洛芙丽/保罗伯克/彭博/纳威/珀杜/戈登/成真,美国/中国/上海/法国/德国/墨西哥/巴西/日本/北美/太平洋
美股再度下跌 颓势难转,http://www.chinanews.com/cj/2019/05-30/8851207.shtml,中美贸易影响,下跌,指数,指,贸易,收,股指,三大,超过,美股,报道,,纽约/美国
CGTN女主播刘欣与FOX女主播翠西电视交锋,http://www.chinanews.com/gn/2019/05-30/8851455.shtml,中美贸易影响,美国,中国,刘欣,翠西,知识产权,节目,翠西里根,国家,中,关税,刘欣/翠西里根/翠西/特朗普/高刘欣/福克斯,美东/北京/中国/美国
一场中美关注的女主播“辩论”，显示美国对中国有多不了解,http://www.chinanews.com/gn/2019/05-30/8851469.shtml,中美贸易影响,中国,刘欣,里根,辩论,美国,对话,知识产权,国,国家,盗窃,翠西里根/刘欣/里根/特朗普/里根福克斯/刘欣推/文下/巴菲特/埃米丽劳哈拉/哈拉/华盛顿/张松,中国/美国/欧洲
半月谈评论：“刘欣赢了吗”其实并不重要！,http://www.chinanews.com/gn/2019/05-30/8851665.shtml,中美贸易影响,对话,理性,贸易战,刘欣,冷静,翠西,声音,交流,主播,美女,王新亚/刘欣/翠西/刘欣赢/关键口,火星/中国
国防部：期待中美两军关系成为两国关系稳定器,http://www.chinanews.com/mil/2019/05-30/8851731.shtml,中美贸易影响,关系,中美,军,美方,军事,国防部,中国,中方,发言人,吴谦,吴谦/华盛顿,吉河/中国/南海/青岛
商务部：美方的贸易霸凌做法买单的是美国消费者和企业,http://www.chinanews.com/gn/2019/05-30/8851774.shtml,中美贸易影响,美国,贸易,关税,高峰,加征,美方,商务部,企业,新闻,平衡,赵隽/特朗普,美国/中国/纽约
商务部：中方决不会接受任何有损国家主权和尊严的协议,http://www.chinanews.com/gn/2019/05-30/8851792.shtml,中美贸易影响,中方,高峰,新闻,商务部,发言人,让步,贸易,原则,平等,关切,赵隽,
外交部谈中美主播“跨洋辩论”：乐见理性思考和对话,http://www.chinanews.com/gn/2019/05-30/8851862.shtml,中美贸易影响,对话,中美,主播,贸易,乐见,辩论,中国,主持人,陆慷,北京,谈中美/黄钰钦/宋蕙/陆慷/刘欣/翠西里根,北京/中国/美国
商务部：中美贸易谈判能否取得进展 很大程度上取决于美方,http://www.chinanews.com/gn/2019/05-30/8851877.shtml,中美贸易影响,中国,高峰,经济,美方,磋商,新闻,商务部,空间,贸易,世界,赵隽,中国
商务部：美方不断升级贸易摩擦 严重破坏磋商基础,http://www.chinanews.com/gn/2019/05-30/8851883.shtml,中美贸易影响,高峰,中方,美方,新闻,商务部,磋商,发言人,原则,合作,始终认为,赵隽,
【京交会】让服务贸易为高质量发展提供内生动力,http://www.chinanews.com/sh/2019/05-30/8851956.shtml,中美贸易影响,服务,贸易,服务业,交会,中国,经济,全球,进一步,发展,经济发展,服贸/循川/游速/应势而/刘凤敏,中国/北京/北京市
中国经济在逆境中稳中向好提振全球信心,http://www.chinanews.com/cj/2019/05-30/8851957.shtml,中美贸易影响,中国,经济,市场,我国,全球,国际,增长,创新,面对,预期,管服/项项/高浪/方江海/永维,中国
以“初心”为精神航标走好新长征路,http://www.chinanews.com/ll/2019/05-27/8848492.shtml,中美贸易影响,共产党人,人民,初心,坚定,新长征,长征,民族,精神,使命,谋,艾佩韦/习近平/党红军/乌蒙/利多,江西/中国/娄山关
王小鲁：中国经济的韧性是自我调整能力,http://www.chinanews.com/cj/2019/05-28/8848772.shtml,中美贸易影响,经济,投资,政府,消费,调整,新京报,解决,政策,社会保障,中国,王小鲁/路京/小鲁/高约/陈鹏,中国/新城镇/美国/凯恩斯/亚洲/城镇/大城/工薪阶层
阿拉伯专家认为美国关税政策凸显其孤立主义倾向,http://www.chinanews.com/gj/2019/05-26/8847597.shtml,中美贸易影响,美国,经济,贸易,霸凌,关税,中国,发展,国家,世界,加征,马哈/德拉亚/特朗普/萨米卡姆哈维/贾娜/阿卜杜拉/辛俭强/段敏夫/李良勇/吴丹妮/黄灵王,北京/阿拉伯/美国/中国/黎巴嫩/埃及/突尼斯/科威特/阿拉伯地区/非洲
中国贸促会会长高燕：美方经济霸凌行为严重践踏多边贸易规则,http://www.chinanews.com/gn/2019/05-26/8847600.shtml,中美贸易影响,中国,企业,美方,经济,市场,摩擦,美国,中美,贸易,关税,高燕美/申铖/高燕/特斯拉,北京/中国/美国/美中/南亚/日本
中国贸促会会长高燕：美方霸凌主义做法严重践踏多边贸易规则,http://www.chinanews.com/gn/2019/05-26/8847692.shtml,中美贸易影响,中国,高燕,贸易,中国贸促会,美方,市场,企业,会长,美国,反对,高燕/高燕美,美中/美国/中国/东南亚/俄罗斯/日本
美国挑起贸易战将给全球经济带来负面影响,http://www.chinanews.com/gn/2019/05-27/8847762.shtml,中美贸易影响,贸易战,经济,美国,世界,全球,美国政府,网民,政策,贸易,评论,张胜/曹元龙/李晓王/敏蒋/刘嘉丽/王佳姚/焦德武,美国/中国/蒙上
贸易霸凌正将世界带入险境,http://www.chinanews.com/gn/2019/05-27/8847763.shtml,中美贸易影响,美国,中国,贸易,美国政府,国际,经济,贸易战,规则,世界,日本,沈丁立/孔庆江/梅新育/斯穆特霍利/成多项/高其/施予/国国/张胜/曹元龙/李晓王/敏蒋/刘嘉丽/王佳姚/焦德武,美国/中国/华中/欧洲/多国/日本/英国/法国/西班牙/韩国/墨西哥/加拿大/多维度
美方经济霸凌行为 严重践踏多边贸易规则,http://www.chinanews.com/gn/2019/05-27/8847767.shtml,中美贸易影响,中国,美方,企业,经济,市场,摩擦,美国,中美,贸易,关税,高燕美/高燕/特斯拉/林丽,中国/美国/美中/南亚/日本
贸促会会长：美经济霸凌行为严重践踏多边贸易规则,http://www.chinanews.com/gn/2019/05-27/8847815.shtml,中美贸易影响,中国,企业,美方,经济,市场,摩擦,美国,中美,贸易,关税,高燕美/高燕/特斯拉/林丽,中国/美国/美中/南亚/日本
沪深两市指数成功翻红沪指涨0.26% 券商股发力护盘,http://www.chinanews.com/cj/2019/05-27/8848092.shtml,中美贸易影响,A,市场,证券,板块,深,涨,退市,跌停,牛市,交易日,盘初/华林/金力/全绿/华泽/续创/袁娜,南京/常熟/新海/大通/中国
任正非谈“不死的华为”：现在处在最佳状态,http://www.chinanews.com/gn/2019/05-27/8848367.shtml,中美贸易影响,任正非,华为,制高点,美国,没,危险,芯片,采访,基础,世界,任正非/海思,北京/美国/英国/德国/新西伯利亚
稳步向上！沪指收复2900点，科创概念“独领风骚”,http://www.chinanews.com/cj/2019/05-28/8849252.shtml,中美贸易影响,市场,板块,涨,证券,股份,早,科创,概念,预期,持续,于特/华昌/涨逾,江苏/华西
外交部就美国驻华大使访问西藏自治区等答问,http://www.chinanews.com/gn/2019/05-28/8849757.shtml,中美贸易影响,中方,中国,问,美方,发展,合作,答,国,中美,报道,华盛顿/张军/郭伟/任正非/布兰斯塔德/李大维/博尔顿/习近平,中国/美国/巴勒斯坦/巴林/阿拉伯/肯塔基州/列克星敦/重庆市/陕西省/江西省/甘肃省/肯塔基/田纳西/科罗拉多/泰国/曼谷/繁荣路/朝鲜/西藏自治区/拉萨市/社区/西藏/台湾海峡/北美/台湾/韩国
一季度超七成车企实现盈利 专家预计全年销量微增3%,http://www.chinanews.com/auto/2019/05-29/8849958.shtml,中美贸易影响,销量,汽车,同比,上汽集团,下滑,增长,净利润,预计,一季度,显示,高微增/龚梦泽/车企/克莱斯勒/菲克/花一步/庞大国/申万/微增/徐和谊/曾庆洪/荣威,中国/广丰
明早8点 中美女主播隔空辩论,http://www.chinanews.com/gn/2019/05-29/8850001.shtml,中美贸易影响,刘欣,美国,中国,约,频道,电视台,女主播,辩论,主播,节目,刘欣/福克斯/翠西里根/翠西里根福克斯/彭博/战曾/陆慷/赵新培/余美英/潘璠,中国/北京/美国/土耳其/英国/日内瓦/新罕布什尔州/新奥尔良/丹麦/委内瑞拉/大西洋
美方挑起经贸摩擦 媒体：感谢美国让中国青年更团结,http://www.chinanews.com/gn/2019/05-29/8850003.shtml,中美贸易影响,美国,中国,团结,年轻人,政客,国家,感谢,施压,企业,贸易摩擦,任正非/阴招/逢美必/言必称/普世,美国/中国/深圳市/南山区/社区
环球时报社评：美方应当想到中国有稀土这张牌,http://www.chinanews.com/gn/2019/05-29/8850012.shtml,中美贸易影响,中国,稀土,美方,美国,贸易战,国家,中方,肯定,牌,世界,愈烈/华盛顿,中国/赣南/美国/西方/澳大利亚/华中
美发动贸易战是“自残” 须知中国无法被打败,http://www.chinanews.com/gn/2019/05-29/8850196.shtml,中美贸易影响,美国,关税,中国,经济,特朗普,全球,加征,政府,超过,美联储,特朗普/高盛/哈齐亚斯/库德洛/华盛顿/鲍威尔/蒂克/杰拉德塞伯/坦克/国就范/塞伯/里克霍尔芬贝思特朗普/大卫/国新/布雷斯蒂芬斯/特朗普里根/树为/刘平,中国/美国/英国牛津/亚特兰大/伯斯/牙买加/苏联/北京
外媒评中美贸易摩擦：几乎伤害了美国经济每一个领域,http://www.chinanews.com/gj/2019/05-25/8846889.shtml,中美贸易影响,美国,称,关税,成本,特朗普,消费者,啤酒,中国,贸易战,农民,鲍威尔/陈孟/基恩/高盛/摩根士丹利/廖攀/鲁门/特姆/彭博社/特朗普/华盛顿/吉姆/麦克格里维/李南轩/布雷特戴维斯/努钦/钱文章,美国/中国/华尔街/白宫/美国纽约/商都/俄亥俄州/特拉华州/科罗拉多州/印第安纳/英国
郭树清：投机做空人民币必然遭受巨大损失,http://www.chinanews.com/cj/2019/05-25/8846893.shtml,中美贸易影响,中国,美国,企业,国家,我国,市场,治理,经济,金融,汇率,郭树清/肖远企/张皮/欧美总/占高/弗朗西斯高/叶公好龙/渡边太太/习近平/成高,北京/美国/中国/日本/印度/越南/印尼/菲律宾/孟加拉/欧洲/西方/杭州/社区/银山
“艰难困苦能使我们的事业成功”,http://www.chinanews.com/gn/2019/05-24/8845780.shtml,中美贸易影响,中国,发展,经济,世界,增长,美国,全球,贸易摩擦,国家,市场,亚当斯密/约翰梅纳德/米尔顿弗里德曼/斯密/真想/雅各布马德森/邓小平/习近平/马尔萨斯/国智慧/愈奋/毛泽东/杨英杰,美国/凯恩斯/中国/日本/德国/英国/印度/法国/巴西/意大利/加拿大/丹麦/亚洲
美国市场大部分罗非鱼从中国进口 加征关税到底害了谁,http://www.chinanews.com/gn/2019/05-24/8845839.shtml,中美贸易影响,美国,贸易,关税,中国,加征,罗非鱼,订单,市场,客户,企业,彭德/王伯顺/白蕉海/黄锦忠/李永/特朗普,中国/美国/广东/茂名/广东省/茂名市/珠海/珠海市/新疆/西藏
贸易问题拖累美股下跌,http://www.chinanews.com/cj/2019/05-24/8845777.shtml,中美贸易影响,美国,下跌,贸易,股指,美股,跌,CNN,当天,指数,投资者,特朗普,纽约/美国/美中
贸易摩擦没有赢家 外媒呼吁美国政策制定者保持克制,http://www.chinanews.com/gj/2019/05-24/8845849.shtml,中美贸易影响,美国,指出,贸易,称,华为,中国,经济,贸易战,贸易摩擦,全球,店潮/博伊德/特朗普/彭博社/廖攀/吉尔德文/吉尔德/庞特斯/莫朗/星展/福克斯/普里斯特/诺亚/官夏春/马丁/费尔德斯坦/库德洛,美国/中国/弗吉尼亚州/农场/英国/日本/新加坡/美国纽约/巴西/圣保罗/亚洲/俄罗斯/纽约/地球/白宫
IMF：中美贸易摩擦将使全球GDP增速下降0.3%,http://www.chinanews.com/cj/2019/05-24/8845926.shtml,中美贸易影响,关税,影响,美国,中国,全球,下降,增加,研究,进口,加征,华盛顿,美国/中国
当前如何提升中国科技企业国际竞争力？工信部回应,http://www.chinanews.com/cj/2019/05-24/8846138.shtml,中美贸易影响,企业,创新,引导,关键,基础,核心技术,攻关,技术,研究,王志军,王志军/杨可佳,中国
专家评析：关税“双刃剑”令美豆农“伤筋动骨”,http://www.chinanews.com/gn/2019/05-24/8846202.shtml,中美贸易影响,大豆,中国,美国,进口,豆,关税,猪肉,影响,援助,出口,董峻/刘合光/叶兴庆/戴维斯蒂芬斯/钟钰/已达成/益海嘉里/涂长明/李国祥,北京/中国/美国/农场/多哈/巴西/阿根廷/乌克兰/俄罗斯/东南亚/加拿大/非洲/德国/西班牙/东欧/波兰
十篇“很不”檄文痛批美方霸凌主义，酣畅淋漓,http://www.chinanews.com/gn/2019/05-24/8846500.shtml,中美贸易影响,美国,中国,全球,美方,文明,发展,经济,贸易,国家,国际贸易,基伦斯金纳/斯金纳/依军/特朗普/戚戚/国之宝/王立彬/孙闻/郑良/海思/何庭波/鲁宾逊/于己/朱超/杨依军/斯穆特/霍利/里根/刘红霞/布雷顿/梅西/刘开雄,美国/中国/大西洋/深度广度/白宫/中国站
外企将因贸易摩擦撤出中国？专家：说易行难,http://www.chinanews.com/cj/2019/05-24/8846513.shtml,中美贸易影响,中国,外企,撤出,对华,营商,投资,环境,产业,企业,国家,李晓喻/时高/苏庆义/白明称/高峰,中国/北京/美国/加大力度
郭树清：美国升级贸易摩擦不解决任何问题 投机做空人民币必遭巨大损失,http://www.chinanews.com/cj/2019/05-25/8847044.shtml,中美贸易影响,美国,中国,郭树清,人民币,经济,金融,市场,开放,特别,消费者,李晓喻/郭树清,北京/中国/美国
述评：美国发动对华贸易战的五大世界性危害,http://www.chinanews.com/gn/2019/05-25/8847157.shtml,中美贸易影响,经济,美国,全球,世界,发展,国际,国家,中国,企业,美国政府,周文其/王建华/摩根士丹利/布鲁诺勒梅尔,北京/美国/深度广度/中国/日本/法国/欧洲/华中/巴黎
郭树清：美从对华贸易逆差中获得极大好处,http://www.chinanews.com/gn/2019/05-26/8847202.shtml,中美贸易影响,中国,美国,郭树清,金融,企业,国家,经济,市场,占,产品,郭树清/肖远企/张皮/欧美总/占高/程婕,山东/中国/美国/西方
国际货币基金组织报告称：对华加征关税成本几乎全由美方承担,http://www.chinanews.com/gj/2019/05-26/8847228.shtml,中美贸易影响,关税,贸易,影响,美国,中国,导致,全球,报告,IMF,增加,华盛顿/关晋勇/特朗普/国新,美国/中国/巴西
张连起：美国低估了中国人民的决心和意志！经贸摩擦中国会痛，但决不会输！,http://www.chinanews.com/cj/2019/05-26/8847408.shtml,中美贸易影响,美国,连起,中国,美方,经济,会计,摩擦,知识产权,谈判,制造,关键原/危中/李思,美国/中国/越南/印尼
周末重磅！一行两会发声了,http://www.chinanews.com/cj/2019/05-26/8847451.shtml,中美贸易影响,人民币,证监会,央行,违规,上市公司,波动,制度,资本,金融,近期,郭树清/陈雨露/阎庆民,中国
台媒：美对陆祭出关税高墙与科技围堵 伤人伤己,http://www.chinanews.com/gn/2019/05-26/8847517.shtml,中美贸易影响,大陆,美国,台湾,指出,特朗普,科技,文章,贸易,关税,评论,特朗普,台北/台湾/美国/大陆/亚洲
张连起：欲借贸易摩擦迫中国产业链外移不现实,http://www.chinanews.com/gn/2019/05-23/8845050.shtml,中美贸易影响,中国,连起,经济,美国,产业,产业链,贸易摩擦,自主创新,关税,中新社,陈文/欧美韩,北京/中国/美国/港台地区/美国纽约/深圳/东莞
国际秩序容不得任性妄为——无视规则必将失败,http://www.chinanews.com/gn/2019/05-23/8844611.shtml,中美贸易影响,美国,规则,国际,世界,美方,全球,世贸组织,争端,美国政府,贸易,图斯克/戈登布朗/博尔顿,北京/美国/德国/中国/太平洋/巴黎/维也纳/美韩/英国
冷静看待中美经贸摩擦 永远首先做好自己的事,http://www.chinanews.com/gn/2019/05-23/8844643.shtml,中美贸易影响,美国,中国,发展,中美,贸易战,贸易,关税,摩擦,指出,中美关系,林毅夫/周世俭/陈文玲/张运成/查道炯/余淼杰/斐晔,美国/中国/加拿大/墨西哥/欧洲/日本/南南/长江/北京
加征关税是把“双刃剑” “美国吃亏论”站不住脚,http://www.chinanews.com/gn/2019/05-23/8844650.shtml,中美贸易影响,美国,中国,贸易,关税,发展,经济,能力,国际,林毅夫,全世界,张志文/陈文玲/周世俭/余淼杰/林毅夫/张运成,美国/中国/东盟
环球热点：甩锅中国不能让美国“再次伟大”,http://www.chinanews.com/gn/2019/05-23/8844658.shtml,中美贸易影响,美国,中国,特朗普,指出,关税,世界,文章,胡逸山,希望,网站,摩根士丹利/斯蒂芬罗奇/特朗普/胡逸山/沈丁立/雅各宾/张红,中国/美国/亚洲/新加坡/白宫/加拿大/墨西哥/欧洲/日本/英国/西方/美中/工薪阶层/德国
访全国政协常委、中国税务学会副会长张连起,http://www.chinanews.com/cj/2019/05-23/8844696.shtml,中美贸易影响,美国,中国,美方,贸易,企业,产业,华为,摩擦,经济,科技,周琳/罗森格伦/海思/戴维戈德曼/费对稳/愈奋/才能/哈耶克,美国/中国/波士顿/纽约/越南/印尼/印度尼西亚/西方
